text,label
"_______________(ОНЛAЙH)______________ 
График 2-3 часa b дeнь 
Дoxод ot 270$ b дeнь 
Сtавьtе + b ЛC",1
"Ищy 3aиhtepecobahhыx людeй 

Для cotpyдhичectba (OHЛAЙH)
Бepem бe3 oпыta 
Bыcokaя пpибыль 

Ctabь + b ЛC",1
"У нас еcть лeгkая pабоtа, где mожно 3aрaбaтывatь оt 100 до 500 дoллаpов b дehь! Тpeбyеtcя bceгo пoлtoрa-дbа чaса b дehь, hаличиe tелeфoha/планшеta/компьютерa, oпыт нe обязaтeлеh, mы всeмy обучим. Напишиte мнe в личныe сообщеhия, ecли 3aиhтepесоbаны.",1
"Ищем людей в команду. Оплата от 1000 до 5000 долларов в неделю. Работа два часа в день, можно использовать телефон, планшет или компьютер. Обучение предоставляется, всему научим. Прибыль с первого дня обучения. Готовы начать? Напишите в личные сообщения.",1
"Ищу заинтересованных людей, которые хотели бы зарабатывать от 100 до 400 долларов в день. Работа полностью легальная, с графиком в среднем 1-2 часа в день. Оставьте знак ""+"" в ЛС, если заинтересованы.",1
"Есть легкая работа, где можно зарабатывать от 100 до 500 долларов в день! Вам потребуется всего полтора-два часа в день, у вас должен быть телефон/планшет/компьютер. Опыт не требуется, все научим. Напишите мне + в личку.",1
Надеюсь однажды мы проснемся а вотсапа больше нет)) и все будут нормальной телегой пользоваться,0
"У hac ectь лeгkaя paбota, гдe moжho 3apaбatыbatь ot 100 дo 500 дoллapob b дehь! Bam пotpeбyetcя bceгo пoлtopa-дba чaca b дehь, haличиe teлeфoha/плahшeta/komпьюtepa и oпыt he tpeбyetcя, mы bcemy oбyчиm. Пишиte mhe b личhыe cooбщehия, ecли 3aиhtepecobahы.",1
"шо то вы немного пересгоняете краски))
в галисии за городом можно наверное такие пейзажи найти, но это нужно специально их искать",0
"Есть отличная тема, пишите мне в личные сообщения.",1
"Вчера дюна была ещё, на Риасоре, по крайней мере.",0
"Я также видел новые на этом сайте, немного дороже, и они поставляются со своим пластиком, повезло",0
"Напишите мне в личные сообщения, если у вас есть информация о теме с интересным результатом.",1
"Шутки шутками, а из этого всего складываются требования владельцев)",0
Пpиветсtвую! Пpeдлaгаю cоtрудhичeсtвo на удалehной оcнoве. Гаpahтиpоbahhый доxод 15% в неделю. Дoстaтoчнo бyдеt лишь bашeго teлефоhа. Мы oбеcпeчиm сопрobождениe на всех этапаx рaботы. По вcem вопpоcаm пишитe b личhыe соoбщeния.,1
